Arteria Ppal,Arteria menor,Autopista,Colectora,Servicio,timeStamp
0.5671343271261411,0.7962509600668988,0.18928957311612135,0.06919411180429227,0.090656094227984,2019-10-23 03:00:00
0.7492427319442246,0.8997303099798387,0.3669759413640885,0.16015088780509582,0.1797252108250121,2019-10-23 04:00:00
1.3213930294629528,1.52218832936217,0.871558027392217,0.5077954979185965,0.5937279869248917,2019-10-23 05:00:00
1.8245665630223775,2.3749519966550587,1.2458892204652217,1.4101090365277948,1.0343126374198601,2019-10-23 06:00:00
1.9660599350618082,2.4788131896077714,1.1923374793354786,1.5780721627624075,1.0979901127130989,2019-10-23 07:00:00
1.466140845709883,1.8968032132056452,1.1444371607390023,1.1439349128935417,1.0476035745479741,2019-10-23 08:00:00
1.5252711575370264,2.070236131094208,1.276590335552889,1.369931810318851,1.1765455029320402,2019-10-23 09:00:00
1.5546839910847565,1.9762646627565983,1.2536288620087863,1.2170351439125922,1.0846991754461242,2019-10-23 10:00:00
1.5129478382598767,1.944762646627566,1.2050992169606605,1.1994576074461794,1.1743634087207195,2019-10-23 11:00:00
1.54876801174941,1.9952422413398094,1.0896643118847107,1.202805709630258,1.3247295343867294,2019-10-23 12:00:00
1.6171555537975772,2.0447672287390026,1.0977579498670744,1.587279443768624,1.1938038840681138,2019-10-23 13:00:00
1.6205557677358997,2.0359848481030056,1.1102443571254101,1.3517962568217583,1.32691162859805,2019-10-23 14:00:00
1.5832516857101582,2.124801442219575,1.2074645543720288,1.4483332031293596,1.2824762563754344,2019-10-23 15:00:00
1.5019572825017713,1.971262524056085,1.0682153673240375,1.2309855696795866,1.3169930186475816,2019-10-23 16:00:00
1.3006822169788606,1.6870860302877564,0.7340913355918284,1.1612334408446146,1.0888649915919943,2019-10-23 17:00:00
1.2470644153842978,1.7916450730846771,0.7790810197919211,1.3501222057297189,1.1287378033929183,2019-10-23 18:00:00
1.417093111323597,1.9498859214626099,0.9055541663569201,1.4262915304175083,1.1951924894500705,2019-10-23 19:00:00
1.3150410142465037,1.71465770023827,0.9240263256268386,1.1935984286240418,1.0069372740565468,2019-10-23 20:00:00
1.2127176309942285,1.4424960811491936,0.9466981659462846,0.878318806289968,0.8432802112624227,2019-10-23 21:00:00
0.749709408470857,0.8931167205828445,0.4806623203027375,0.4606430588261554,0.6101928792316013,2019-10-23 22:00:00
0.6349843656487971,0.9630334210043987,0.37763336873294184,0.24162137428434316,0.3326701751170247,2019-10-23 23:00:00
0.5008235961587408,0.83011268832478,0.22464269727316816,0.08677164827070523,0.3068817894124394,2019-10-24 00:00:00
0.4111440928258432,0.7127553342650293,0.1782531194134993,0.06528799258953384,0.20372824673295867,2019-10-24 01:00:00
0.36246757768162396,0.6842751415872435,0.1710605626059776,0.049663515730500096,0.11168354715079004,2019-10-24 02:00:00
0.3521199426287585,0.6197700728555718,0.18530085967949195,0.05133756682253943,0.09997958750088523,2019-10-24 03:00:00
0.5099310651514422,0.7187199792659458,0.3335286748156565,0.11969465308081204,0.17436916157395643,2019-10-24 04:00:00
1.031973126319917,1.249296883018695,0.8906702402571428,0.39451804069060187,0.5607982021726119,2019-10-24 05:00:00
